"Name","Year","State"
"Tommie",1916.0,"AL"
"Mozelle",1916.0,"AL"
"Amy",1916.0,"AL"
"Willa",1916.0,"AL"
"Augusta",1916.0,"AL"
"Letha",1916.0,"AL"
"Judy",1916.0,"AL"
"Iona",1916.0,"AL"
"Novella",1916.0,"AL"
"Patricia",1916.0,"AL"
"Claire",1916.0,"AL"
"Oleta",1916.0,"AL"
"Bobby",1916.0,"AL"
"Corene",1916.0,"AL"
"Pernie",1916.0,"AL"
"Pluma",1916.0,"AL"
"Dona",1916.0,"AL"
"Gaynelle",1916.0,"AL"
"Harry",1916.0,"AL"
"Ines",1916.0,"AL"
"Kittie",1916.0,"AL"
"Sarah",1917.0,"AL"
"Thelma",1917.0,"AL"
"Flora",1917.0,"AL"
"Bernice",1917.0,"AL"
"Katherine",1917.0,"AL"
"Lena",1917.0,"AL"
"Eula",1917.0,"AL"
"Addie",1917.0,"AL"
"Ada",1917.0,"AL"
"Georgia",1917.0,"AL"
"Jennie",1917.0,"AL"
"Sue",1917.0,"AL"
"Jean",1917.0,"AL"
"Miriam",1917.0,"AL"
"Rena",1917.0,"AL"
"Lilly",1917.0,"AL"
"Cassie",1917.0,"AL"
"Cecil",1917.0,"AL"
"Janet",1917.0,"AL"
"Hettie",1917.0,"AL"
"Luvenia",1917.0,"AL"
"Vesta",1917.0,"AL"
"Emogene",1917.0,"AL"
"Robert",1917.0,"AL"
"Dolly",1917.0,"AL"
"Syble",1917.0,"AL"
"Hattie",1918.0,"AL"
"Rosie",1918.0,"AL"
"Flora",1918.0,"AL"
"Addie",1918.0,"AL"
"Wilma",1918.0,"AL"
"Cleo",1918.0,"AL"
"Odessa",1918.0,"AL"
"Ina",1918.0,"AL"
"Hester",1918.0,"AL"
"Roxie",1918.0,"AL"
"Rosalie",1918.0,"AL"
"Gertha",1918.0,"AL"
"Gwendolyn",1918.0,"AL"
"Exa",1918.0,"AL"
"Ira",1918.0,"AL"
"Ardell",1918.0,"AL"
"Birda",1918.0,"AL"
"Ima",1918.0,"AL"
"Rilla",1918.0,"AL"
"Willia",1918.0,"AL"
"Ozell",1918.0,"AL"
"Pattie",1918.0,"AL"
"Annie",1919.0,"AL"
"Dorothy",1919.0,"AL"
"Minnie",1919.0,"AL"
"Julia",1919.0,"AL"
"Bernice",1919.0,"AL"
"Maggie",1919.0,"AL"
"Nancy",1919.0,"AL"
"Lena",1919.0,"AL"
"Esther",1919.0,"AL"
"Emily",1919.0,"AL"
"Leila",1919.0,"AL"
"Roxie",1919.0,"AL"
"Madge",1919.0,"AL"
"Florene",1919.0,"AL"
"Lettie",1919.0,"AL"
"Rubie",1919.0,"AL"
"Tressie",1919.0,"AL"
"Idell",1919.0,"AL"
"Ocie",1919.0,"AL"
"Ouida",1919.0,"AL"
"Artie",1919.0,"AL"
"Ossie",1919.0,"AL"
"Audie",1919.0,"AL"
"Birtha",1919.0,"AL"
"Elma",1919.0,"AL"
"Cecelia",1919.0,"AL"
"Janice",1919.0,"AL"
"Joy",1919.0,"AL"
"Lavada",1919.0,"AL"
"Phyllis",1919.0,"AL"
"Kattie",1919.0,"AL"
"Louvenia",1919.0,"AL"
"Carol",1919.0,"AL"
"Mennie",1919.0,"AL"
"Irene",1920.0,"AL"
"Marjorie",1920.0,"AL"
"Rebecca",1920.0,"AL"
"Eula",1920.0,"AL"
"Mabel",1920.0,"AL"
"Jimmie",1920.0,"AL"
"Rachel",1920.0,"AL"
"Gussie",1920.0,"AL"
"Leona",1920.0,"AL"
"Emily",1920.0,"AL"
"Dessie",1920.0,"AL"
"Margret",1920.0,"AL"
"Sylvia",1920.0,"AL"
"Willa",1920.0,"AL"
"Elouise",1920.0,"AL"
"Jettie",1920.0,"AL"
"Lura",1920.0,"AL"
"Lovie",1920.0,"AL"
"Jeanne",1920.0,"AL"
"Lily",1920.0,"AL"
"Patricia",1920.0,"AL"
"Donnie",1920.0,"AL"
"James",1920.0,"AL"
"Laverne",1920.0,"AL"
"Goldie",1920.0,"AL"
"Aggie",1920.0,"AL"
"Lavada",1920.0,"AL"
"Mozell",1920.0,"AL"
"Aurelia",1920.0,"AL"
"Joan",1920.0,"AL"
"Almeta",1920.0,"AL"
"Tempie",1920.0,"AL"
"Arnell",1920.0,"AL"
"Lucie",1920.0,"AL"
"Pansy",1920.0,"AL"
"Lois",1921.0,"AL"
"Lillian",1921.0,"AL"
"Hattie",1921.0,"AL"
"Rosa",1921.0,"AL"
"Eula",1921.0,"AL"
"Margie",1921.0,"AL"
"Marguerite",1921.0,"AL"
"Imogene",1921.0,"AL"
"Corine",1921.0,"AL"
"Lila",1921.0,"AL"
"Erma",1921.0,"AL"
"Lou",1921.0,"AL"
"Connie",1921.0,"AL"
"Jannie",1921.0,"AL"
"Yvonne",1921.0,"AL"
"Lurline",1921.0,"AL"
"Lovie",1921.0,"AL"
"Lona",1921.0,"AL"
"Olean",1921.0,"AL"
"Exie",1921.0,"AL"
"Jacqueline",1921.0,"AL"
"Laverne",1921.0,"AL"
"Leatha",1921.0,"AL"
"Pansy",1921.0,"AL"
"Earlean",1921.0,"AL"
"Malinda",1921.0,"AL"
"Tennie",1921.0,"AL"
"Thelma",1922.0,"AL"
"Betty",1922.0,"AL"
"Susie",1922.0,"AL"
"Alma",1922.0,"AL"
"Kathleen",1922.0,"AL"
"Estelle",1922.0,"AL"
"Lottie",1922.0,"AL"
"Imogene",1922.0,"AL"
"Rachel",1922.0,"AL"
"Earline",1922.0,"AL"
"Verna",1922.0,"AL"
"Gracie",1922.0,"AL"
"Ruthie",1922.0,"AL"
"June",1922.0,"AL"
"Theresa",1922.0,"AL"
"Mozelle",1922.0,"AL"
"Linda",1922.0,"AL"
"Luvenia",1922.0,"AL"
"Vesta",1922.0,"AL"
"Victoria",1922.0,"AL"
"Angie",1922.0,"AL"
"Corinne",1922.0,"AL"
"Girtha",1922.0,"AL"
"Lavern",1922.0,"AL"
"Louvenia",1922.0,"AL"
"Loyce",1922.0,"AL"
"Luetta",1922.0,"AL"
"Neoma",1922.0,"AL"
"Annie",1923.0,"AL"
"Evelyn",1923.0,"AL"
"Elizabeth",1923.0,"AL"
"Jessie",1923.0,"AL"
"Geneva",1923.0,"AL"
"Ora",1923.0,"AL"
"Nancy",1923.0,"AL"
"Jeanette",1923.0,"AL"
"Ernestine",1923.0,"AL"
"Robbie",1923.0,"AL"
"Wanda",1923.0,"AL"
"Linnie",1923.0,"AL"
"Connie",1923.0,"AL"
"Charlie",1923.0,"AL"
"Letha",1923.0,"AL"
"Glennie",1923.0,"AL"
"Ossie",1923.0,"AL"
"Margarette",1923.0,"AL"
"Viva",1923.0,"AL"
"Delores",1923.0,"AL"
"Emogene",1923.0,"AL"
"Vesta",1923.0,"AL"
"Everlean",1923.0,"AL"
"Icie",1923.0,"AL"
"Lelar",1923.0,"AL"
"Frances",1924.0,"AL"
"Martha",1924.0,"AL"
"Ida",1924.0,"AL"
"Bertha",1924.0,"AL"
"Eva",1924.0,"AL"
"Rosa",1924.0,"AL"
"Georgia",1924.0,"AL"
"Essie",1924.0,"AL"
"Agnes",1924.0,"AL"
"Marion",1924.0,"AL"
"Nora",1924.0,"AL"
"Evie",1924.0,"AL"
"Cassie",1924.0,"AL"
"Dovie",1924.0,"AL"
"Amie",1924.0,"AL"
"Joe",1924.0,"AL"
"Ozell",1924.0,"AL"
"Freida",1924.0,"AL"
"Euna",1924.0,"AL"
"Vonceil",1924.0,"AL"
"Carrie",1925.0,"AL"
"Johnnie",1925.0,"AL"
"Vera",1925.0,"AL"
"Christine",1925.0,"AL"
"Mavis",1925.0,"AL"
"Ada",1925.0,"AL"
"Gracie",1925.0,"AL"
"Anne",1925.0,"AL"
"Elnora",1925.0,"AL"
"Sybil",1925.0,"AL"
"Odessa",1925.0,"AL"
"Iva",1925.0,"AL"
"Estella",1925.0,"AL"
"Johnie",1925.0,"AL"
"Bennie",1925.0,"AL"
"Muriel",1925.0,"AL"
"Dorothea",1925.0,"AL"
"Rosalie",1925.0,"AL"
"Vernell",1925.0,"AL"
"William",1925.0,"AL"
"Elma",1925.0,"AL"
"John",1925.0,"AL"
"Henry",1925.0,"AL"
"Inell",1925.0,"AL"
"Exie",1925.0,"AL"
"Lorena",1925.0,"AL"
"Deloris",1925.0,"AL"
"Lucinda",1925.0,"AL"
"Charlene",1925.0,"AL"
"Hildred",1925.0,"AL"
"Jonnie",1925.0,"AL"
"Rosalee",1925.0,"AL"
"Winona",1925.0,"AL"
"Corrine",1925.0,"AL"
"Mozella",1925.0,"AL"
"Odie",1925.0,"AL"
"Gladys",1926.0,"AL"
"Emma",1926.0,"AL"
"Minnie",1926.0,"AL"
"Bertha",1926.0,"AL"
"Edith",1926.0,"AL"
"Eva",1926.0,"AL"
"Flora",1926.0,"AL"
"Kathryn",1926.0,"AL"
"Jane",1926.0,"AL"
"Bettie",1926.0,"AL"
"Willodean",1926.0,"AL"
"Earnestine",1926.0,"AL"
"Rubye",1926.0,"AL"
"Anne",1926.0,"AL"
"Era",1926.0,"AL"
"Allie",1926.0,"AL"
"Estell",1926.0,"AL"
"Clarice",1926.0,"AL"
"Lue",1926.0,"AL"
"Linnie",1926.0,"AL"
"Allene",1926.0,"AL"
"Ceola",1926.0,"AL"
"Dolly",1926.0,"AL"
"Tessie",1926.0,"AL"
"Viva",1926.0,"AL"
"Baby",1926.0,"AL"
"Clementine",1926.0,"AL"
"Augustine",1926.0,"AL"
"Esta",1926.0,"AL"
"Floyce",1926.0,"AL"
"Leatrice",1926.0,"AL"
"Liza",1926.0,"AL"
"Maebell",1926.0,"AL"
"Veda",1926.0,"AL"
"Helen",1927.0,"AL"
"Minnie",1927.0,"AL"
"Rosa",1927.0,"AL"
"Beatrice",1927.0,"AL"
"Anna",1927.0,"AL"
"Flora",1927.0,"AL"
"Rose",1927.0,"AL"
"Pearl",1927.0,"AL"
"Lena",1927.0,"AL"
"Alberta",1927.0,"AL"
"Sally",1927.0,"AL"
"Era",1927.0,"AL"
"Francis",1927.0,"AL"
"Janice",1927.0,"AL"
"James",1927.0,"AL"
"Freda",1927.0,"AL"
"Laverne",1927.0,"AL"
"Wilda",1927.0,"AL"
"Donnie",1927.0,"AL"
"Augusta",1927.0,"AL"
"Euna",1927.0,"AL"
"Cynthia",1927.0,"AL"
"Erline",1927.0,"AL"
"Glenda",1927.0,"AL"
"Joanne",1927.0,"AL"
"Malinda",1927.0,"AL"
"Nola",1927.0,"AL"
"Rubie",1927.0,"AL"
"Kattie",1927.0,"AL"
"Lennie",1927.0,"AL"
"Macie",1927.0,"AL"
"Vonciel",1927.0,"AL"
"Walter",1927.0,"AL"
"Ethel",1928.0,"AL"
"Carrie",1928.0,"AL"
"Lucille",1928.0,"AL"
"Anna",1928.0,"AL"
"Ora",1928.0,"AL"
"Willodean",1928.0,"AL"
"Irma",1928.0,"AL"
"Charlie",1928.0,"AL"
"Elnora",1928.0,"AL"
"Annette",1928.0,"AL"
"James",1928.0,"AL"
"Augusta",1928.0,"AL"
"Olive",1928.0,"AL"
"Amy",1928.0,"AL"
"Mammie",1928.0,"AL"
"Burnice",1928.0,"AL"
"Elease",1928.0,"AL"
"Janette",1928.0,"AL"
"Artelia",1928.0,"AL"
"Beaulah",1928.0,"AL"
"Margery",1928.0,"AL"
"Nella",1928.0,"AL"
"Pansy",1928.0,"AL"
"Cecelia",1928.0,"AL"
"Madie",1928.0,"AL"
"Mallie",1928.0,"AL"
"Marry",1928.0,"AL"
"Bertha",1929.0,"AL"
"Thelma",1929.0,"AL"
"Eva",1929.0,"AL"
"Anna",1929.0,"AL"
"Janie",1929.0,"AL"
"Nell",1929.0,"AL"
"Corine",1929.0,"AL"
"Elnora",1929.0,"AL"
"Erma",1929.0,"AL"
"Elouise",1929.0,"AL"
"Nadine",1929.0,"AL"
"Carol",1929.0,"AL"
"Clarice",1929.0,"AL"
"Freda",1929.0,"AL"
"Merle",1929.0,"AL"
"Pinkie",1929.0,"AL"
"Jacquelyn",1929.0,"AL"
"Ethelene",1929.0,"AL"
"Olene",1929.0,"AL"
"Mazie",1929.0,"AL"
"Madeline",1929.0,"AL"
"Vida",1929.0,"AL"
"Maurine",1929.0,"AL"
"Ceola",1929.0,"AL"
"Emmer",1929.0,"AL"
"Lucretia",1929.0,"AL"
"Luvenia",1929.0,"AL"
"Carrie",1930.0,"AL"
"Georgia",1930.0,"AL"
"Ernestine",1930.0,"AL"
"Marilyn",1930.0,"AL"
"Erma",1930.0,"AL"
"Joy",1930.0,"AL"
"Estella",1930.0,"AL"
"Zelma",1930.0,"AL"
"Emily",1930.0,"AL"
"Earlene",1930.0,"AL"
"Lora",1930.0,"AL"
"Lou",1930.0,"AL"
"Alene",1930.0,"AL"
"Estell",1930.0,"AL"
"Audie",1930.0,"AL"
"Donnie",1930.0,"AL"
"Easter",1930.0,"AL"
"Claudie",1930.0,"AL"
"Mellie",1930.0,"AL"
"Nona",1930.0,"AL"
"Idell",1930.0,"AL"
"Marietta",1930.0,"AL"
"Gail",1930.0,"AL"
"Hortense",1930.0,"AL"
"Tressie",1930.0,"AL"
"Elizabeth",1931.0,"AL"
"Ruth",1931.0,"AL"
"Virginia",1931.0,"AL"
"Edna",1931.0,"AL"
"Ethel",1931.0,"AL"
"Juanita",1931.0,"AL"
"Frankie",1931.0,"AL"
"Francis",1931.0,"AL"
"Lessie",1931.0,"AL"
"Wilda",1931.0,"AL"
"Dovie",1931.0,"AL"
"Mammie",1931.0,"AL"
"Ludie",1931.0,"AL"
"Dean",1931.0,"AL"
"Paula",1931.0,"AL"
"Hellen",1931.0,"AL"
"Walter",1931.0,"AL"
"Gertie",1931.0,"AL"
"Bertha",1932.0,"AL"
"Ida",1932.0,"AL"
"Mae",1932.0,"AL"
"June",1932.0,"AL"
"Melba",1932.0,"AL"
"Lela",1932.0,"AL"
"Ramona",1932.0,"AL"
"Linda",1932.0,"AL"
"Yvonne",1932.0,"AL"
"Jerry",1932.0,"AL"
"Mandy",1932.0,"AL"
"Eugenia",1932.0,"AL"
"Jacquelyn",1932.0,"AL"
"Celestine",1932.0,"AL"
"Clarine",1932.0,"AL"
"Zelma",1932.0,"AL"
"Juliette",1932.0,"AL"
"George",1932.0,"AL"
"Ozell",1932.0,"AL"
"Tessie",1932.0,"AL"
"Vernice",1932.0,"AL"
"Carole",1932.0,"AL"
"Dorothey",1932.0,"AL"
"Jeannine",1932.0,"AL"
"Maureen",1932.0,"AL"
"Helen",1933.0,"AL"
"Evelyn",1933.0,"AL"
"Anna",1933.0,"AL"
"Mae",1933.0,"AL"
"Ola",1933.0,"AL"
"Ernestine",1933.0,"AL"
"Janice",1933.0,"AL"
"Viola",1933.0,"AL"
"Eddie",1933.0,"AL"
"Lila",1933.0,"AL"
"Gracie",1933.0,"AL"
"Violet",1933.0,"AL"
"Inell",1933.0,"AL"
"Bette",1933.0,"AL"
"Ellie",1933.0,"AL"
"Lennie",1933.0,"AL"
"Janett",1933.0,"AL"
"Selena",1933.0,"AL"
"Louvenia",1933.0,"AL"
"Celia",1933.0,"AL"
"Hortense",1933.0,"AL"
"Luevenia",1933.0,"AL"
"Peggie",1933.0,"AL"
"Annie",1934.0,"AL"
"Peggy",1934.0,"AL"
"Minnie",1934.0,"AL"
"Lois",1934.0,"AL"
"Beatrice",1934.0,"AL"
"Myrtle",1934.0,"AL"
"Rachel",1934.0,"AL"
"Mavis",1934.0,"AL"
"Dolores",1934.0,"AL"
"Della",1934.0,"AL"
"Amelia",1934.0,"AL"
"Virgie",1934.0,"AL"
"Susan",1934.0,"AL"
"Constance",1934.0,"AL"
"Easter",1934.0,"AL"
"Era",1934.0,"AL"
"Emmie",1934.0,"AL"
"Elma",1934.0,"AL"
"Eugenia",1934.0,"AL"
"Glennie",1934.0,"AL"
"Dot",1934.0,"AL"
"Nola",1934.0,"AL"
"William",1934.0,"AL"
"Beth",1934.0,"AL"
"Valeria",1934.0,"AL"
"Dorothy",1935.0,"AL"
"Gladys",1935.0,"AL"
"Marie",1935.0,"AL"
"Grace",1935.0,"AL"
"Leola",1935.0,"AL"
"Loretta",1935.0,"AL"
"Janie",1935.0,"AL"
"Sally",1935.0,"AL"
"Ruthie",1935.0,"AL"
"Elaine",1935.0,"AL"
"Jewell",1935.0,"AL"
"Ina",1935.0,"AL"
"Odell",1935.0,"AL"
"Charlie",1935.0,"AL"
"Linda",1935.0,"AL"
"Nelda",1935.0,"AL"
"Adell",1935.0,"AL"
"Ila",1935.0,"AL"
"Lessie",1935.0,"AL"
"Cherry",1935.0,"AL"
"Jettie",1935.0,"AL"
"Jeraldine",1935.0,"AL"
"Leatrice",1935.0,"AL"
"Gwen",1935.0,"AL"
"John",1935.0,"AL"
"Margret",1935.0,"AL"
"Merle",1935.0,"AL"
"Regina",1935.0,"AL"
"Alpha",1935.0,"AL"
"Clovis",1935.0,"AL"
"Willie",1936.0,"AL"
"Nancy",1936.0,"AL"
"Lois",1936.0,"AL"
"Jean",1936.0,"AL"
"Janice",1936.0,"AL"
"Shelby",1936.0,"AL"
"Joann",1936.0,"AL"
"Flora",1936.0,"AL"
"Nelda",1936.0,"AL"
"Gail",1936.0,"AL"
"Mavis",1936.0,"AL"
"Elaine",1936.0,"AL"
"Pinkie",1936.0,"AL"
"Juliette",1936.0,"AL"
"Lucinda",1936.0,"AL"
"Celestine",1936.0,"AL"
"Dessie",1936.0,"AL"
"Audie",1936.0,"AL"
"Florida",1936.0,"AL"
"Letha",1936.0,"AL"
"Robert",1936.0,"AL"
"Ola",1937.0,"AL"
"Essie",1937.0,"AL"
"Viola",1937.0,"AL"
"Lola",1937.0,"AL"
"Rachel",1937.0,"AL"
"Addie",1937.0,"AL"
"Lena",1937.0,"AL"
"Dorthy",1937.0,"AL"
"Mavis",1937.0,"AL"
"Sally",1937.0,"AL"
"Sherry",1937.0,"AL"
"Rosetta",1937.0,"AL"
"Leona",1937.0,"AL"
"Amy",1937.0,"AL"
"Regina",1937.0,"AL"
"Lelia",1937.0,"AL"
"Rena",1937.0,"AL"
"Dessie",1937.0,"AL"
"Gayle",1937.0,"AL"
"Dottie",1937.0,"AL"
"Hettie",1937.0,"AL"
"Arlene",1937.0,"AL"
"Lettie",1937.0,"AL"
"Maudie",1937.0,"AL"
"Deanna",1937.0,"AL"
"Tina",1937.0,"AL"
"Mildred",1938.0,"AL"
"Ruth",1938.0,"AL"
"Faye",1938.0,"AL"
"Bettie",1938.0,"AL"
"Vera",1938.0,"AL"
"Mamie",1938.0,"AL"
"Mae",1938.0,"AL"
"Lola",1938.0,"AL"
"Pearl",1938.0,"AL"
"Sybil",1938.0,"AL"
"Lila",1938.0,"AL"
"Elaine",1938.0,"AL"
"Cornelia",1938.0,"AL"
"Laverne",1938.0,"AL"
"Lynda",1938.0,"AL"
"Priscilla",1938.0,"AL"
"Dessie",1938.0,"AL"
"Janis",1938.0,"AL"
"Bobby",1938.0,"AL"
"Virgie",1938.0,"AL"
"Creola",1938.0,"AL"
"Alice",1939.0,"AL"
"Anna",1939.0,"AL"
"Beverly",1939.0,"AL"
"Ada",1939.0,"AL"
"Lizzie",1939.0,"AL"
"Stella",1939.0,"AL"
"Deloris",1939.0,"AL"
"Lila",1939.0,"AL"
"Gayle",1939.0,"AL"
"Ramona",1939.0,"AL"
"Violet",1939.0,"AL"
"Nella",1939.0,"AL"
"Louella",1939.0,"AL"
"Cassie",1939.0,"AL"
"Georgie",1939.0,"AL"
"Abbie",1939.0,"AL"
"Cecil",1939.0,"AL"
"Clementine",1939.0,"AL"
"Delma",1939.0,"AL"
"Ethelene",1939.0,"AL"
"Gennie",1939.0,"AL"
"Jan",1939.0,"AL"
"Betty",1940.0,"AL"
"Annie",1940.0,"AL"
"Mildred",1940.0,"AL"
"Ruth",1940.0,"AL"
"Johnnie",1940.0,"AL"
"Joan",1940.0,"AL"
"Jane",1940.0,"AL"
"Rose",1940.0,"AL"
"Loretta",1940.0,"AL"
"Janie",1940.0,"AL"
"Florence",1940.0,"AL"
"Pat",1940.0,"AL"
"Jacquelyn",1940.0,"AL"
"Peggie",1940.0,"AL"
"Winnie",1940.0,"AL"
"Nadine",1940.0,"AL"
"Cherry",1940.0,"AL"
"Willa",1940.0,"AL"
"Elnora",1940.0,"AL"
"Cassie",1940.0,"AL"
"Dessie",1940.0,"AL"
"Carla",1940.0,"AL"
"Corene",1940.0,"AL"
"May",1940.0,"AL"
"Audery",1940.0,"AL"
"Fayrene",1940.0,"AL"
"Kathrine",1940.0,"AL"
"Judith",1941.0,"AL"
"Joan",1941.0,"AL"
"Laura",1941.0,"AL"
"Ruth",1941.0,"AL"
"Gladys",1941.0,"AL"
"Margie",1941.0,"AL"
"Ellen",1941.0,"AL"
"Kathryn",1941.0,"AL"
"Jewel",1941.0,"AL"
"Diane",1941.0,"AL"
"Addie",1941.0,"AL"
"Agnes",1941.0,"AL"
"Miriam",1941.0,"AL"
"Bennie",1941.0,"AL"
"Josie",1941.0,"AL"
"Leona",1941.0,"AL"
"Amelia",1941.0,"AL"
"Shelba",1941.0,"AL"
"Allie",1941.0,"AL"
"Dorris",1941.0,"AL"
"Bette",1941.0,"AL"
"Cordelia",1941.0,"AL"
"Deanna",1941.0,"AL"
"Elna",1941.0,"AL"
"Lavonia",1941.0,"AL"
"Ozell",1941.0,"AL"
"Clementine",1941.0,"AL"
"Deborah",1941.0,"AL"
"Ester",1941.0,"AL"
"Janell",1941.0,"AL"
"Loretha",1941.0,"AL"
"Nella",1941.0,"AL"
"Pamela",1941.0,"AL"
"Margaret",1942.0,"AL"
"Minnie",1942.0,"AL"
"Johnnie",1942.0,"AL"
"Annette",1942.0,"AL"
"Anna",1942.0,"AL"
"Vera",1942.0,"AL"
"Vivian",1942.0,"AL"
"Sherry",1942.0,"AL"
"Eunice",1942.0,"AL"
"Ernestine",1942.0,"AL"
"Cecelia",1942.0,"AL"
"Lue",1942.0,"AL"
"Wilda",1942.0,"AL"
"Patty",1942.0,"AL"
"Winnie",1942.0,"AL"
"Bobby",1942.0,"AL"
"Ester",1942.0,"AL"
"Inell",1942.0,"AL"
"Jeraldine",1942.0,"AL"
"Roxie",1942.0,"AL"
"Dean",1942.0,"AL"
"Gertie",1942.0,"AL"
"Penelope",1942.0,"AL"
"Olive",1942.0,"AL"
"Ira",1942.0,"AL"
"Alicia",1942.0,"AL"
"Sidney",1942.0,"AL"
"Alfreda",1942.0,"AL"
"Charlsie",1942.0,"AL"
"Rutha",1942.0,"AL"
"Wynell",1942.0,"AL"
"Joyce",1943.0,"AL"
"Alice",1943.0,"AL"
"Ruth",1943.0,"AL"
"Hazel",1943.0,"AL"
"Eleanor",1943.0,"AL"
"Katie",1943.0,"AL"
"Beatrice",1943.0,"AL"
"Kay",1943.0,"AL"
"Della",1943.0,"AL"
"Erma",1943.0,"AL"
"Dolores",1943.0,"AL"
"Cornelia",1943.0,"AL"
"Marcia",1943.0,"AL"
"Lana",1943.0,"AL"
"Augusta",1943.0,"AL"
"Veronica",1943.0,"AL"
"Clementine",1943.0,"AL"
"Louisa",1943.0,"AL"
"Ceola",1943.0,"AL"
"Dorris",1943.0,"AL"
"Easter",1943.0,"AL"
"Evon",1943.0,"AL"
"Aurelia",1943.0,"AL"
"Elva",1943.0,"AL"
"Louella",1943.0,"AL"
"Joyce",1944.0,"AL"
"Johnnie",1944.0,"AL"
"Clara",1944.0,"AL"
"Anna",1944.0,"AL"
"Pauline",1944.0,"AL"
"Dora",1944.0,"AL"
"Irma",1944.0,"AL"
"Pearl",1944.0,"AL"
"Lizzie",1944.0,"AL"
"Leola",1944.0,"AL"
"Suzanne",1944.0,"AL"
"Gracie",1944.0,"AL"
"Pat",1944.0,"AL"
"Teresa",1944.0,"AL"
"Janis",1944.0,"AL"
"James",1944.0,"AL"
"Donnie",1944.0,"AL"
"Trudy",1944.0,"AL"
"Corrine",1944.0,"AL"
"Madeline",1944.0,"AL"
"Pearline",1944.0,"AL"
"Phillis",1944.0,"AL"
"Terry",1944.0,"AL"
"Adele",1944.0,"AL"
"Kate",1944.0,"AL"
"Luella",1944.0,"AL"
"Frances",1945.0,"AL"
"Diana",1945.0,"AL"
"Lucy",1945.0,"AL"
"Lola",1945.0,"AL"
"Myrtle",1945.0,"AL"
"Dorthy",1945.0,"AL"
"Freda",1945.0,"AL"
"Lorene",1945.0,"AL"
"Erma",1945.0,"AL"
"Dana",1945.0,"AL"
"Julie",1945.0,"AL"
"Odessa",1945.0,"AL"
"Queen",1945.0,"AL"
"Lelia",1945.0,"AL"
"Leona",1945.0,"AL"
"Margarett",1945.0,"AL"
"Blanche",1945.0,"AL"
"Ila",1945.0,"AL"
"Nona",1945.0,"AL"
"Sheryl",1945.0,"AL"
"Ramona",1945.0,"AL"
"Unknown",1945.0,"AL"
"Queenie",1945.0,"AL"
"Cindy",1945.0,"AL"
"Ester",1945.0,"AL"
"Edna",1946.0,"AL"
"Anne",1946.0,"AL"
"Irene",1946.0,"AL"
"Beatrice",1946.0,"AL"
"Jacquelyn",1946.0,"AL"
"Flora",1946.0,"AL"
"Ola",1946.0,"AL"
"Gaynell",1946.0,"AL"
"Katrina",1946.0,"AL"
"Gayla",1946.0,"AL"
"Claire",1946.0,"AL"
"Estelle",1946.0,"AL"
"Mittie",1946.0,"AL"
"Rhoda",1946.0,"AL"
"Ava",1946.0,"AL"
"Delia",1946.0,"AL"
"Jaunita",1946.0,"AL"
"Leigh",1946.0,"AL"
"Dorothy",1947.0,"AL"
"Mattie",1947.0,"AL"
"Bernice",1947.0,"AL"
"Constance",1947.0,"AL"
"Melba",1947.0,"AL"
"Sharron",1947.0,"AL"
"Esther",1947.0,"AL"
"Jan",1947.0,"AL"
"Andrea",1947.0,"AL"
"Sybil",1947.0,"AL"
"Nadine",1947.0,"AL"
"Gwen",1947.0,"AL"
"Rubye",1947.0,"AL"
"Jeraldine",1947.0,"AL"
"Molly",1947.0,"AL"
"Jonnie",1947.0,"AL"
"Sherri",1947.0,"AL"
"Faith",1947.0,"AL"
"Gertie",1947.0,"AL"
"Robert",1947.0,"AL"
"Susanne",1947.0,"AL"
"Barbara",1948.0,"AL"
"Sharon",1948.0,"AL"
"Charlotte",1948.0,"AL"
"Bertha",1948.0,"AL"
"Anita",1948.0,"AL"
"Theresa",1948.0,"AL"
"Velma",1948.0,"AL"
"Harriet",1948.0,"AL"
"Lynn",1948.0,"AL"
"Victoria",1948.0,"AL"
"Queen",1948.0,"AL"
"Joe",1948.0,"AL"
"Etta",1948.0,"AL"
"Dianna",1948.0,"AL"
"Jan",1948.0,"AL"
"Lorine",1948.0,"AL"
"Claudette",1948.0,"AL"
"Leslie",1948.0,"AL"
"Lucile",1948.0,"AL"
"Ivory",1948.0,"AL"
"Ophelia",1948.0,"AL"
"Abbie",1948.0,"AL"
"Trudy",1948.0,"AL"
"Sherron",1948.0,"AL"
"Flossie",1948.0,"AL"
"Gennie",1948.0,"AL"
"Vonda",1948.0,"AL"
"Mary",1949.0,"AL"
"Shirley",1949.0,"AL"
"Alice",1949.0,"AL"
"Julia",1949.0,"AL"
"Phyllis",1949.0,"AL"
"Rosie",1949.0,"AL"
"Edith",1949.0,"AL"
"Hazel",1949.0,"AL"
"Essie",1949.0,"AL"
"Dora",1949.0,"AL"
"Eddie",1949.0,"AL"
"Lizzie",1949.0,"AL"
"Agnes",1949.0,"AL"
"Joe",1949.0,"AL"
"Lenora",1949.0,"AL"
"Nita",1949.0,"AL"
"Lucinda",1949.0,"AL"
"Cornelia",1949.0,"AL"
"Jannie",1949.0,"AL"
"Imogene",1949.0,"AL"
"Alta",1949.0,"AL"
"Dinah",1949.0,"AL"
"Regena",1949.0,"AL"
"Celestine",1949.0,"AL"
"Janetta",1949.0,"AL"
"Nannie",1949.0,"AL"
"Scarlett",1949.0,"AL"
